Date,Time,CO(GT),NMHC(GT),C6H6(GT),NOx(GT),NO2(GT),T,RH,AH,precipitation (mm),cloud_cover (%),wind_speed_10m (km/h),terrestrial_radiation (W/m²),pressure_msl (hPa),soil_temperature_0_to_7cm (°C),I_CO,I_NMHC,I_C6H6,I_NOx,I_NO2,AQI,datetime
15/03/2004,14.00.00,2.9,191.0,15.4,298.91999999999996,111.0,23.9,30.0,0.8757,0.0,0,6.2,832.9,1031.2,17.6,29.0,145.59,168.64,112.11468302658486,57.125,168.64,2004-03-15 14:00:00
15/03/2004,15.00.00,2.5,185.0,12.1,287.64,104.0,24.4,28.9,0.8736,0.0,0,9.1,659.5,1031.1,17.0,25.0,142.65,157.85999999999999,110.9843762781186,53.22727272727273,157.85999999999999,2004-03-15 15:00:00
15/03/2004,16.00.00,2.3,141.0,11.5,268.84,99.0,24.4,29.4,0.8848,0.0,0,10.0,439.2,1031.0,16.1,23.0,121.09,155.9,109.10053169734151,49.5,155.9,2004-03-15 16:00:00
15/03/2004,17.00.00,2.8,214.0,14.8,293.28,110.0,23.8,31.3,0.9137,0.0,0,6.0,187.0,1031.5,14.7,28.0,154.43,166.68,111.54952965235174,56.56818181818182,166.68,2004-03-15 17:00:00
15/03/2004,18.00.00,6.1,471.0,32.1,590.3199999999999,162.0,22.5,35.4,0.9547,0.0,0,4.8,17.2,1031.9,13.3,61.78,218.5725,271.29,141.31427402862985,85.52272727272727,271.29,2004-03-15 18:00:00
15/03/2004,19.00.00,8.0,685.0,39.2,759.52,187.0,20.4,42.5,1.0086,0.0,1,3.4,0.0,1032.5,11.9,80.4,271.5375,341.58000000000004,158.43286764705883,99.44318181818181,341.58000000000004,2004-03-15 19:00:00
15/03/2004,20.00.00,6.5,538.0,31.0,601.5999999999999,165.0,18.3,52.6,1.0945,0.0,72,1.1,0.0,1032.9,10.7,65.7,235.155,260.4,142.44458077709612,87.19318181818181,260.4,2004-03-15 20:00:00
15/03/2004,21.00.00,4.2,319.0,19.9,481.28,145.0,16.7,57.4,1.0786,0.0,73,1.8,0.0,1033.2,9.9,42.0,180.155,183.34,130.3879754601227,76.05681818181819,183.34,2004-03-15 21:00:00
15/03/2004,22.00.00,3.2,224.0,15.3,362.84,125.0,15.7,60.2,1.0654,0.0,77,2.8,0.0,1033.2,9.4,32.0,156.88,168.31333333333333,118.51975460122699,64.92045454545455,168.31333333333333,2004-03-15 22:00:00
15/03/2004,23.00.00,1.4,67.0,6.9,167.32,101.0,15.3,61.4,1.058,0.0,77,3.6,0.0,1033.5,9.0,14.0,67.66,119.62,88.48499999999999,51.55681818181818,119.62,2004-03-15 23:00:00
16/03/2004,00.00.00,2.1,155.0,11.1,238.76,103.0,14.1,65.7,1.0494,0.0,85,3.3,0.0,1033.2,9.0,21.0,127.95,154.59333333333333,106.08638036809816,52.67045454545455,154.59333333333333,2004-03-16 00:00:00
16/03/2004,01.00.00,1.2,49.0,5.4,148.51999999999998,88.0,14.8,60.6,1.0148,0.0,100,4.3,0.0,1033.2,9.1,12.0,49.0,104.92,78.01681818181817,44.0,104.92,2004-03-16 01:00:00
16/03/2004,02.00.00,0.8,29.0,2.8,80.83999999999999,61.0,14.8,59.2,0.9879,0.0,100,5.1,0.0,1032.7,9.1,8.0,29.0,64.06666666666666,40.419999999999995,30.5,64.06666666666666,2004-03-16 02:00:00
16/03/2004,03.00.00,0.7,25.0,2.3,0.0,0.0,13.6,62.1,0.9636,0.0,100,4.9,0.0,1032.5,9.2,7.0,25.0,55.9,0.0,0.0,55.9,2004-03-16 03:00:00
16/03/2004,04.00.00,0.0,25.0,2.6,110.91999999999999,59.0,12.3,66.2,0.945,0.0,100,5.2,0.0,1032.3,9.2,0.0,25.0,60.8,57.080454545454536,29.5,60.8,2004-03-16 04:00:00
16/03/2004,05.00.00,0.6,17.0,2.0,71.44,52.0,12.8,63.2,0.9283,0.0,100,5.5,0.0,1032.3,9.1,6.0,17.0,50.0,35.72,26.0,50.0,2004-03-16 05:00:00
16/03/2004,06.00.00,0.9,27.0,3.5,154.16,64.0,11.2,68.5,0.9081,0.0,100,5.5,70.3,1032.7,9.1,9.0,27.0,75.5,81.15727272727273,32.0,81.15727272727273,2004-03-16 06:00:00
16/03/2004,07.00.00,1.3,50.0,5.1,186.11999999999998,70.0,11.0,66.5,0.8705,0.0,100,4.7,290.2,1033.4,9.8,13.0,50.0,101.97999999999999,98.9531818181818,35.0,101.97999999999999,2004-03-16 07:00:00
16/03/2004,08.00.00,3.4,218.0,16.2,494.44,97.0,11.7,63.7,0.8719,0.0,88,3.4,532.6,1033.8,11.5,34.0,155.41,171.25333333333333,131.70666666666665,48.5,171.25333333333333,2004-03-16 08:00:00
16/03/2004,09.00.00,3.7,285.0,19.7,430.52,95.0,13.6,56.3,0.8743,0.0,18,1.1,737.0,1033.7,13.3,37.0,171.825,182.68666666666667,125.30159509202454,47.5,182.68666666666667,2004-03-16 09:00:00
16/03/2004,10.00.00,5.3,437.0,25.1,744.4799999999999,150.0,17.8,42.9,0.8672,0.0,4,0.4,889.4,1033.5,15.4,53.94,210.1575,201.99,157.07816176470587,78.8409090909091,210.1575,2004-03-16 10:00:00
16/03/2004,11.00.00,4.1,327.0,20.0,590.3199999999999,162.0,21.4,33.3,0.8417,0.0,1,2.2,979.5,1033.1,16.8,41.0,182.115,183.66666666666666,141.31427402862985,85.52272727272727,183.66666666666666,2004-03-16 11:00:00
16/03/2004,12.00.00,3.3,283.0,18.3,407.96,154.0,24.4,27.4,0.8231,0.0,0,3.3,1001.2,1032.5,17.3,33.0,171.335,178.11333333333334,123.04098159509202,81.06818181818181,178.11333333333334,2004-03-16 12:00:00
16/03/2004,13.00.00,4.0,366.0,22.3,473.76,161.0,25.3,26.1,0.8264,0.0,0,4.7,953.0,1031.7,17.9,40.0,191.67000000000002,191.18,129.63443762781185,84.9659090909091,191.67000000000002,2004-03-16 13:00:00
16/03/2004,14.00.00,3.8,318.0,20.4,494.44,161.0,25.8,23.2,0.7589,0.0,0,6.2,838.2,1031.4,18.1,38.0,179.91,184.97333333333333,131.70666666666665,84.9659090909091,184.97333333333333,2004-03-16 14:00:00
16/03/2004,15.00.00,2.8,228.0,14.6,338.4,128.0,27.0,20.2,0.7094,0.0,0,6.6,664.7,1031.1,17.6,28.0,157.86,166.02666666666667,116.07075664621676,66.5909090909091,166.02666666666667,2004-03-16 15:00:00
16/03/2004,16.00.00,2.9,201.0,16.6,345.91999999999996,129.0,28.2,18.6,0.7014,0.0,0,7.3,444.3,1030.9,16.7,29.0,151.245,172.56,116.8242944785276,67.14772727272727,172.56,2004-03-16 16:00:00
16/03/2004,17.00.00,2.9,199.0,15.8,357.2,133.0,28.0,19.1,0.7098,0.0,4,5.8,192.0,1031.0,15.3,29.0,149.51,169.94666666666666,117.95460122699386,69.375,169.94666666666666,2004-03-16 17:00:00
16/03/2004,18.00.00,3.4,237.0,17.8,345.91999999999996,139.0,23.9,25.7,0.7519,0.0,4,5.6,19.8,1031.3,13.8,34.0,160.065,176.48,116.8242944785276,72.7159090909091,176.48,2004-03-16 18:00:00
16/03/2004,19.00.00,3.9,261.0,19.1,340.28,137.0,21.3,34.8,0.873,0.0,4,4.4,0.0,1031.8,12.9,39.0,165.945,180.72666666666666,116.25914110429447,71.60227272727272,180.72666666666666,2004-03-16 19:00:00
16/03/2004,20.00.00,3.2,230.0,15.8,312.08,143.0,20.4,36.7,0.8704,0.0,5,3.4,0.0,1032.4,12.1,32.0,158.35,169.94666666666666,113.43337423312883,74.94318181818181,169.94666666666666,2004-03-16 20:00:00
16/03/2004,21.00.00,5.1,349.0,24.9,595.9599999999999,177.0,19.0,41.3,0.9007,0.0,9,3.5,0.0,1032.1,11.4,51.98,187.505,199.67333333333332,141.87942740286297,93.875,199.67333333333332,2004-03-16 21:00:00
16/03/2004,22.00.00,2.6,183.0,13.5,345.91999999999996,138.0,17.9,45.9,0.9342,0.0,12,1.5,0.0,1032.0,11.0,26.0,141.67000000000002,162.43333333333334,116.8242944785276,72.1590909090909,162.43333333333334,2004-03-16 22:00:00
16/03/2004,23.00.00,1.7,88.0,9.1,244.39999999999998,117.0,16.7,48.9,0.9226,0.0,72,1.3,0.0,1032.3,10.5,17.0,88.24000000000001,141.18,106.65153374233128,60.46590909090909,141.18,2004-03-16 23:00:00
17/03/2004,00.00.00,1.7,85.0,8.6,248.16,107.0,15.5,52.9,0.9271,0.0,74,3.6,0.0,1032.2,10.1,17.0,85.3,136.28,107.02830265848671,54.89772727272727,136.28,2004-03-17 00:00:00
17/03/2004,01.00.00,1.2,47.0,5.4,178.6,90.0,15.5,51.9,0.9059,0.0,74,4.5,0.0,1032.1,9.6,12.0,47.0,104.92,94.76590909090908,45.0,104.92,2004-03-17 01:00:00
17/03/2004,02.00.00,0.9,34.0,4.1,131.6,79.0,14.1,55.6,0.891,0.0,76,3.7,0.0,1031.7,9.2,9.0,34.0,85.29999999999998,68.59545454545454,39.5,85.29999999999998,2004-03-17 02:00:00
17/03/2004,03.00.00,0.7,26.0,2.6,0.0,0.0,13.1,57.9,0.8666,0.0,29,3.7,0.0,1031.0,8.8,7.0,26.0,60.8,0.0,0.0,60.8,2004-03-17 03:00:00
17/03/2004,04.00.00,0.0,17.0,1.9,101.52,60.0,12.7,57.9,0.8447,0.0,26,3.7,0.0,1030.7,8.5,0.0,17.0,47.5,51.846363636363634,30.0,51.846363636363634,2004-03-17 04:00:00
17/03/2004,05.00.00,0.5,11.0,1.6,52.64,40.0,11.8,58.0,0.8026,0.0,35,4.3,0.0,1030.7,8.2,5.0,11.0,40.0,26.32,20.0,40.0,2004-03-17 05:00:00
17/03/2004,06.00.00,0.5,18.0,1.9,86.47999999999999,53.0,11.9,57.4,0.7978,0.0,100,5.5,74.0,1030.9,8.1,5.0,18.0,47.5,43.239999999999995,26.5,47.5,2004-03-17 06:00:00
17/03/2004,07.00.00,1.6,84.0,7.5,300.79999999999995,84.0,9.9,65.2,0.7956,0.0,100,4.3,297.6,1031.4,10.0,16.0,84.32,125.5,112.30306748466258,42.0,125.5,2004-03-17 07:00:00
17/03/2004,08.00.00,4.1,260.0,21.4,601.5999999999999,108.0,11.1,60.2,0.7958,0.0,8,2.6,539.7,1031.7,12.1,41.0,165.7,188.24,142.44458077709612,55.45454545454545,188.24,2004-03-17 08:00:00
17/03/2004,09.00.00,6.6,534.0,36.4,708.76,127.0,14.1,50.0,0.802,0.0,7,0.8,743.8,1031.7,14.2,66.67999999999999,234.165,313.86,153.86073529411766,66.0340909090909,313.86,2004-03-17 09:00:00
17/03/2004,10.00.00,4.3,368.0,21.3,526.4,134.0,17.7,40.1,0.8048,0.0,7,0.7,895.9,1031.9,16.2,43.0,192.16,187.91333333333333,134.90920245398772,69.93181818181819,192.16,2004-03-17 10:00:00
17/03/2004,11.00.00,2.9,200.0,15.4,415.47999999999996,135.0,21.1,33.4,0.8265,0.0,5,3.6,985.7,1031.5,17.4,29.0,150.0,168.64,123.79451942740286,70.48863636363636,168.64,2004-03-17 11:00:00
17/03/2004,12.00.00,2.5,145.0,12.5,394.79999999999995,142.0,24.3,28.3,0.8471,0.0,0,4.9,1007.0,1030.8,18.3,25.0,123.05,159.16666666666666,121.72229038854806,74.38636363636363,159.16666666666666,2004-03-17 12:00:00
17/03/2004,13.00.00,2.8,188.0,15.1,383.52,153.0,25.6,25.6,0.8254,0.0,0,7.1,958.5,1030.1,18.7,28.0,144.12,167.66,120.59198364008179,80.51136363636363,167.66,2004-03-17 13:00:00
17/03/2004,14.00.00,2.6,152.0,13.7,302.68,123.0,25.9,25.9,0.8503,0.0,1,8.9,843.5,1029.7,18.6,26.0,126.48,163.08666666666667,112.49145194274028,63.80681818181818,163.08666666666667,2004-03-17 14:00:00
17/03/2004,15.00.00,2.0,103.0,10.4,253.79999999999998,104.0,26.8,18.7,0.65,0.0,1,10.0,669.8,1029.5,18.1,20.0,102.47,152.30666666666667,107.59345603271983,53.22727272727273,152.30666666666667,2004-03-17 15:00:00
17/03/2004,16.00.00,2.9,193.0,15.2,349.68,129.0,29.3,15.8,0.6309,0.0,1,9.0,449.3,1029.5,17.1,29.0,146.57,167.98666666666668,117.20106339468302,67.14772727272727,167.98666666666668,2004-03-17 16:00:00
17/03/2004,17.00.00,2.5,134.0,12.3,276.35999999999996,114.0,28.5,14.9,0.5708,0.0,1,4.8,197.0,1029.6,15.6,25.0,117.66,158.51333333333332,109.85406952965235,58.79545454545455,158.51333333333332,2004-03-17 17:00:00
17/03/2004,18.00.00,5.0,386.0,27.0,562.12,158.0,25.9,16.0,0.5237,0.0,45,5.4,22.3,1030.0,14.1,50.0,196.57,220.8,138.4885071574642,83.29545454545453,220.8,2004-03-17 18:00:00
17/03/2004,19.00.00,7.6,577.0,38.4,772.68,194.0,23.1,26.5,0.7403,0.0,72,3.8,0.0,1030.4,13.0,76.47999999999999,244.8075,333.65999999999997,159.61823529411765,101.60122699386503,333.65999999999997,2004-03-17 19:00:00
17/03/2004,20.00.00,6.7,523.0,35.1,652.36,182.0,20.5,38.2,0.9133,0.0,73,2.3,0.0,1030.8,12.1,67.66,231.4425,300.99,147.53096114519428,96.6590909090909,300.99,2004-03-17 20:00:00
17/03/2004,21.00.00,5.7,472.0,27.2,631.68,180.0,19.1,42.6,0.9294,0.0,73,0.7,0.0,1031.0,11.7,57.86,218.82,222.78,145.45873210633945,95.54545454545453,222.78,2004-03-17 21:00:00
17/03/2004,22.00.00,2.8,206.0,15.0,379.76,136.0,17.2,44.1,0.8558,0.0,95,0.8,0.0,1031.2,11.4,28.0,152.47,167.33333333333334,120.21521472392638,71.04545454545455,167.33333333333334,2004-03-17 22:00:00
17/03/2004,23.00.00,2.6,216.0,15.7,334.64,127.0,16.0,50.9,0.9206,0.0,96,1.3,0.0,1031.1,11.1,26.0,154.92,169.62,115.69398773006135,66.0340909090909,169.62,2004-03-17 23:00:00
18/03/2004,00.00.00,2.3,159.0,13.0,289.52,116.0,14.8,53.9,0.9024,0.0,97,2.1,0.0,1030.6,11.2,23.0,129.91,160.8,111.17276073619632,59.90909090909091,160.8,2004-03-18 00:00:00
18/03/2004,01.00.00,1.4,70.0,8.1,172.95999999999998,107.0,14.3,55.4,0.8975,0.0,98,1.8,0.0,1030.9,11.0,14.0,70.6,131.38,91.62545454545453,54.89772727272727,131.38,2004-03-18 01:00:00
18/03/2004,02.00.00,1.0,44.0,5.5,114.67999999999999,88.0,14.8,52.1,0.8686,0.0,99,2.1,0.0,1030.2,10.9,10.0,44.0,105.9,59.17409090909091,44.0,105.9,2004-03-18 02:00:00
18/03/2004,03.00.00,0.7,42.0,3.6,0.0,0.0,13.9,53.9,0.8501,0.0,98,1.6,0.0,1029.8,10.9,7.0,42.0,77.13333333333333,0.0,0.0,77.13333333333333,2004-03-18 03:00:00
18/03/2004,04.00.00,0.0,28.0,2.9,112.8,78.0,11.6,61.9,0.8442,0.0,100,1.3,0.0,1029.6,10.7,0.0,28.0,65.7,58.127272727272725,39.0,65.7,2004-03-18 04:00:00
18/03/2004,05.00.00,0.6,20.0,2.5,69.56,57.0,12.0,58.9,0.8233,0.0,100,1.0,0.0,1029.8,10.7,6.0,20.0,59.166666666666664,34.78,28.5,59.166666666666664,2004-03-18 05:00:00
18/03/2004,06.00.00,0.7,26.0,3.0,127.83999999999999,71.0,10.9,62.1,0.8113,0.0,100,0.8,77.8,1029.9,10.6,7.0,26.0,67.33333333333333,66.50181818181818,35.5,67.33333333333333,2004-03-18 06:00:00
18/03/2004,07.00.00,1.5,78.0,7.7,261.32,85.0,10.6,63.3,0.8067,0.0,59,0.4,304.9,1030.3,11.8,15.0,78.44,127.46000000000001,108.34699386503067,42.5,127.46000000000001,2004-03-18 07:00:00
18/03/2004,08.00.00,4.7,319.0,23.3,637.3199999999999,124.0,11.5,60.0,0.8117,0.0,51,2.0,546.8,1030.6,13.5,47.0,180.155,194.44666666666666,146.02388548057257,64.36363636363636,194.44666666666666,2004-03-18 08:00:00
18/03/2004,09.00.00,6.6,506.0,35.8,791.4799999999999,151.0,14.3,50.6,0.8186,0.0,31,3.1,750.5,1030.5,15.0,66.67999999999999,227.235,307.91999999999996,161.31161764705882,79.39772727272727,307.91999999999996,2004-03-18 09:00:00
18/03/2004,10.00.00,4.5,0.0,21.3,656.12,150.0,17.8,40.5,0.821,0.0,21,2.8,902.3,1030.7,16.4,45.0,0.0,187.91333333333333,147.9077300613497,78.8409090909091,187.91333333333333,2004-03-18 10:00:00
18/03/2004,11.00.00,2.8,0.0,14.3,421.12,152.0,20.8,34.4,0.8365,0.0,7,5.1,991.8,1030.4,17.5,28.0,0.0,165.04666666666668,124.359672801636,79.95454545454545,165.04666666666668,2004-03-18 11:00:00
18/03/2004,12.00.00,2.2,0.0,12.5,321.47999999999996,139.0,23.8,28.2,0.8219,0.0,9,6.9,1012.8,1029.7,18.3,22.0,0.0,159.16666666666666,114.37529652351738,72.7159090909091,159.16666666666666,2004-03-18 12:00:00
18/03/2004,13.00.00,2.2,0.0,12.2,280.12,133.0,24.2,28.7,0.8515,0.0,15,8.9,964.0,1029.3,18.4,22.0,0.0,158.18666666666667,110.23083844580778,69.375,158.18666666666667,2004-03-18 13:00:00
18/03/2004,14.00.00,2.3,0.0,13.1,257.56,126.0,25.2,24.9,0.7829,0.0,19,9.2,848.7,1028.8,18.2,23.0,0.0,161.12666666666667,107.97022494887526,65.47727272727272,161.12666666666667,2004-03-18 14:00:00
18/03/2004,15.00.00,2.2,0.0,14.4,280.12,128.0,27.0,17.8,0.6275,0.0,12,9.7,674.9,1028.6,17.6,22.0,0.0,165.37333333333333,110.23083844580778,66.5909090909091,165.37333333333333,2004-03-18 15:00:00
18/03/2004,16.00.00,2.8,0.0,16.8,323.35999999999996,169.0,27.1,23.1,0.818,0.0,5,8.9,454.3,1028.7,16.7,28.0,0.0,173.21333333333334,114.56368098159508,89.42045454545453,173.21333333333334,2004-03-18 16:00:00
18/03/2004,17.00.00,2.7,0.0,14.5,312.08,149.0,25.8,23.9,0.7832,0.0,6,4.2,202.0,1028.6,15.3,27.0,0.0,165.7,113.43337423312883,78.2840909090909,165.7,2004-03-18 17:00:00
18/03/2004,18.00.00,3.7,0.0,21.5,402.32,156.0,23.0,26.8,0.7446,0.0,3,4.5,24.8,1028.9,13.8,37.0,0.0,188.56666666666666,122.47582822085889,82.18181818181819,188.56666666666666,2004-03-18 18:00:00
18/03/2004,19.00.00,5.1,0.0,26.4,526.4,168.0,20.7,31.1,0.7523,0.0,1,3.0,0.0,1029.1,12.5,51.98,0.0,214.85999999999999,134.90920245398772,88.86363636363636,214.85999999999999,2004-03-18 19:00:00
18/03/2004,20.00.00,5.1,0.0,26.0,518.88,176.0,18.6,36.2,0.7676,0.0,1,1.8,0.0,1029.0,11.4,51.98,0.0,210.9,134.1556646216769,93.31818181818181,210.9,2004-03-18 20:00:00
18/03/2004,21.00.00,3.2,0.0,14.1,334.64,135.0,16.0,48.4,0.8768,0.0,72,2.0,0.0,1029.1,10.5,32.0,0.0,164.39333333333335,115.69398773006135,70.48863636363636,164.39333333333335,2004-03-18 21:00:00
18/03/2004,22.00.00,2.1,0.0,10.3,242.51999999999998,121.0,14.5,57.8,0.9456,0.0,73,3.6,0.0,1029.2,9.9,21.0,0.0,151.98,106.46314928425357,62.69318181818181,151.98,2004-03-18 22:00:00
18/03/2004,23.00.00,1.7,0.0,8.3,178.6,99.0,13.1,64.2,0.9606,0.0,76,1.8,0.0,1029.2,9.6,17.0,0.0,133.34,94.76590909090908,49.5,133.34,2004-03-18 23:00:00
19/03/2004,00.00.00,2.0,0.0,8.9,236.88,106.0,12.0,69.7,0.9735,0.0,97,1.0,0.0,1028.8,9.4,20.0,0.0,139.22,105.89799591002046,54.34090909090909,139.22,2004-03-19 00:00:00
19/03/2004,01.00.00,1.6,0.0,6.6,193.64,96.0,11.9,71.1,0.9915,0.0,96,0.4,0.0,1028.9,9.2,16.0,0.0,116.67999999999999,101.56515337423313,48.0,116.67999999999999,2004-03-19 01:00:00
19/03/2004,02.00.00,0.9,0.0,3.6,90.24,63.0,12.5,69.3,1.0029,0.0,96,0.5,0.0,1028.7,9.2,9.0,0.0,77.13333333333333,45.12,31.5,77.13333333333333,2004-03-19 02:00:00
19/03/2004,03.00.00,0.7,0.0,2.5,0.0,0.0,12.5,67.5,0.9768,0.0,96,0.5,0.0,1028.6,9.6,7.0,0.0,59.166666666666664,0.0,0.0,59.166666666666664,2004-03-19 03:00:00
19/03/2004,04.00.00,0.0,0.0,1.8,37.599999999999994,32.0,12.3,67.7,0.9665,0.0,95,0.4,0.0,1028.5,9.9,0.0,0.0,45.0,18.799999999999997,16.0,45.0,2004-03-19 04:00:00
19/03/2004,05.00.00,0.5,0.0,1.3,33.839999999999996,28.0,12.5,66.8,0.962,0.0,84,0.8,0.0,1028.5,10.0,5.0,0.0,32.5,16.919999999999998,14.0,32.5,2004-03-19 05:00:00
19/03/2004,06.00.00,0.7,0.0,2.3,105.28,61.0,12.3,66.3,0.9487,0.0,83,1.5,81.5,1028.6,10.3,7.0,0.0,55.9,53.94,30.5,55.9,2004-03-19 06:00:00
19/03/2004,07.00.00,1.5,0.0,6.7,216.2,99.0,12.4,64.9,0.9332,0.0,85,2.7,312.2,1029.0,11.1,15.0,0.0,117.66,103.82576687116564,49.5,117.66,2004-03-19 07:00:00
19/03/2004,08.00.00,4.8,0.0,22.8,601.5999999999999,157.0,13.0,61.6,0.9209,0.0,96,2.6,553.8,1029.3,12.1,48.0,0.0,192.81333333333333,142.44458077709612,82.73863636363636,192.81333333333333,2004-03-19 08:00:00
19/03/2004,09.00.00,6.2,0.0,31.3,671.16,166.0,13.6,58.8,0.912,0.0,98,2.7,757.3,1029.5,13.3,62.760000000000005,0.0,263.37,149.41480572597135,87.75,263.37,2004-03-19 09:00:00
19/03/2004,10.00.00,4.0,0.0,19.2,475.64,149.0,13.9,57.1,0.9032,0.0,95,2.9,908.7,1029.3,14.4,40.0,0.0,181.05333333333334,129.82282208588956,78.2840909090909,181.05333333333334,2004-03-19 10:00:00
19/03/2004,11.00.00,3.3,0.0,16.4,409.84,135.0,14.5,54.4,0.8917,0.0,78,4.7,997.8,1029.5,15.5,33.0,0.0,171.90666666666667,123.22936605316973,70.48863636363636,171.90666666666667,2004-03-19 11:00:00
19/03/2004,12.00.00,2.8,0.0,14.0,360.96,127.0,15.5,50.1,0.8744,0.0,57,7.2,1018.5,1028.9,17.0,28.0,0.0,164.06666666666666,118.33137014314929,66.0340909090909,164.06666666666666,2004-03-19 12:00:00
19/03/2004,13.00.00,3.0,0.0,15.3,330.88,122.0,16.1,47.6,0.8655,0.0,76,8.4,969.4,1028.2,17.5,30.0,0.0,168.31333333333333,115.31721881390592,63.25,168.31333333333333,2004-03-19 13:00:00
19/03/2004,14.00.00,3.3,0.0,16.7,372.23999999999995,135.0,16.3,47.1,0.864,0.0,82,9.5,853.9,1027.7,17.4,33.0,0.0,172.88666666666666,119.46167689161554,70.48863636363636,172.88666666666666,2004-03-19 14:00:00
19/03/2004,15.00.00,3.5,0.0,19.0,398.56,139.0,16.4,47.5,0.8791,0.0,91,10.3,679.9,1027.5,16.6,35.0,0.0,180.4,122.09905930470347,72.7159090909091,180.4,2004-03-19 15:00:00
19/03/2004,16.00.00,4.0,0.0,19.4,468.11999999999995,147.0,16.1,50.2,0.9094,0.0,89,10.2,459.2,1027.6,15.5,40.0,0.0,181.70666666666665,129.06928425357873,77.17045454545455,181.70666666666665,2004-03-19 16:00:00
19/03/2004,17.00.00,4.6,0.0,20.9,507.59999999999997,158.0,16.0,50.7,0.9142,0.0,36,7.1,207.0,1027.6,14.1,46.0,0.0,186.60666666666665,133.02535787321062,83.29545454545453,186.60666666666665,2004-03-19 17:00:00
19/03/2004,18.00.00,4.1,0.0,20.2,434.28,146.0,15.8,50.3,0.8989,0.0,15,6.2,27.3,1027.7,12.6,41.0,0.0,184.32,125.67836400817995,76.61363636363636,184.32,2004-03-19 18:00:00
19/03/2004,19.00.00,4.5,0.0,21.7,471.88,144.0,15.5,50.6,0.884,0.0,32,6.9,0.0,1028.1,11.5,45.0,0.0,189.22,129.44605316973414,75.5,189.22,2004-03-19 19:00:00
19/03/2004,20.00.00,3.9,0.0,19.8,394.79999999999995,138.0,15.4,51.4,0.8956,0.0,38,6.2,0.0,1028.2,10.9,39.0,0.0,183.01333333333332,121.72229038854806,72.1590909090909,183.01333333333332,2004-03-19 20:00:00
19/03/2004,21.00.00,4.0,0.0,16.7,468.11999999999995,143.0,15.2,53.1,0.9117,0.0,55,5.8,0.0,1028.9,10.9,40.0,0.0,172.88666666666666,129.06928425357873,74.94318181818181,172.88666666666666,2004-03-19 21:00:00
19/03/2004,22.00.00,2.2,0.0,9.1,268.84,116.0,14.7,57.6,0.9573,0.0,85,4.4,0.0,1029.1,10.9,22.0,0.0,141.18,109.10053169734151,59.90909090909091,141.18,2004-03-19 22:00:00
19/03/2004,23.00.00,2.1,0.0,8.3,238.76,109.0,14.2,58.3,0.938,0.0,82,4.8,0.0,1029.3,10.9,21.0,0.0,133.34,106.08638036809816,56.01136363636363,133.34,2004-03-19 23:00:00
20/03/2004,00.00.00,1.7,0.0,5.8,195.51999999999998,92.0,13.8,57.9,0.9085,0.0,86,3.9,0.0,1028.8,10.8,17.0,0.0,108.84,101.75353783231084,46.0,108.84,2004-03-20 00:00:00
20/03/2004,01.00.00,1.6,0.0,5.2,161.67999999999998,83.0,13.9,55.9,0.8842,0.0,78,3.1,0.0,1028.3,10.7,16.0,0.0,102.96000000000001,85.34454545454544,41.5,102.96000000000001,2004-03-20 01:00:00
20/03/2004,02.00.00,1.3,0.0,4.1,139.12,81.0,13.9,55.6,0.8765,0.0,74,3.6,0.0,1027.9,10.6,13.0,0.0,85.29999999999998,72.78272727272727,40.5,85.29999999999998,2004-03-20 02:00:00
20/03/2004,03.00.00,1.3,0.0,3.4,0.0,0.0,13.8,55.1,0.8666,0.0,80,3.6,0.0,1027.8,10.4,13.0,0.0,73.86666666666666,0.0,0.0,73.86666666666666,2004-03-20 03:00:00
20/03/2004,04.00.00,0.0,0.0,2.9,82.72,55.0,13.8,54.6,0.8574,0.0,76,2.9,0.0,1027.7,10.2,0.0,0.0,65.7,41.36,27.5,65.7,2004-03-20 04:00:00
20/03/2004,05.00.00,0.8,0.0,3.1,78.96,53.0,13.6,55.1,0.856,0.0,75,1.6,0.0,1027.7,10.1,8.0,0.0,68.96666666666667,39.48,26.5,68.96666666666667,2004-03-20 05:00:00
20/03/2004,06.00.00,0.8,0.0,2.5,118.44,67.0,13.6,59.0,0.9129,0.0,98,2.9,85.2,1027.7,9.9,8.0,0.0,59.166666666666664,61.26772727272727,33.5,61.26772727272727,2004-03-20 06:00:00
20/03/2004,07.00.00,1.1,0.0,4.3,216.2,91.0,13.5,58.4,0.896,0.0,95,3.3,319.5,1028.2,11.2,11.0,0.0,88.56666666666666,103.82576687116564,45.5,103.82576687116564,2004-03-20 07:00:00
20/03/2004,08.00.00,2.1,0.0,8.9,319.59999999999997,113.0,13.8,58.0,0.9083,0.0,94,4.6,560.9,1028.3,12.1,21.0,0.0,139.22,114.18691206543967,58.23863636363636,139.22,2004-03-20 08:00:00
20/03/2004,09.00.00,2.4,0.0,10.5,276.35999999999996,102.0,14.6,53.1,0.8765,0.0,100,5.6,764.0,1028.2,12.8,24.0,0.0,152.63333333333333,109.85406952965235,52.11363636363637,152.63333333333333,2004-03-20 09:00:00
20/03/2004,10.00.00,2.6,0.0,12.5,312.08,107.0,15.0,52.3,0.8881,0.0,100,4.1,915.1,1028.4,13.3,26.0,0.0,159.16666666666666,113.43337423312883,54.89772727272727,159.16666666666666,2004-03-20 10:00:00
